Project_ID,State,District,Project_Type,Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Sanction_Date,3A_Notification_Date,3D_Notification_Date,Award_Date,Payment_Date,Possession_Date,Compensation_Amount_Crore,RR_Amount_Crore,Compensation_Status,R&R_Progress_Percent,Legal_Disputes_Count,Possession_Status,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Data_Basis
BHNV-01062,Uttar Pradesh,Kanpur Nagar,Urban Development,13.4,12.68,26,5,2020-05-12,2020-09-21,2023-11-14,2022-07-12,2023-08-15,2024-06-13,29.68,1.28,Mostly paid,100.0,0,Substantially complete,640,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01063,Bihar,Bhagalpur,Urban Development,44.53,30.21,67,12,2024-04-08,2025-03-13,2025-01-18,2030-03-07,2031-02-20,2031-06-20,192.14,3.11,Partially paid,90.7,2,Partial possession,1643,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01064,Tamil Nadu,Chennai,Irrigation,4.91,2.81,9,1,2024-06-19,2026-04-16,2025-09-05,2027-10-10,2028-02-06,2029-11-22,9.96,1.05,Partially paid,91.7,0,Pending,1267,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01065,Maharashtra,Aurangabad,Urban Development,44.86,23.51,80,13,2024-10-25,2025-03-20,2027-05-03,2026-01-19,2026-08-24,2028-05-08,176.93,9.2,Pending,100.0,1,Pending,369,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01066,Gujarat,Ahmedabad,Railway,13.85,11.96,28,7,2025-01-05,2026-05-21,2027-04-25,2031-08-01,2033-01-06,2034-08-19,52.85,3.03,Partially paid,100.0,2,Partial possession,2368,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01067,Uttar Pradesh,Lucknow,Renewable Energy,18.17,15.16,30,5,2023-08-12,2025-10-12,2025-06-10,2027-11-18,2028-03-06,2029-12-20,15.16,1.24,Partially paid,97.6,0,Partial possession,1814,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01068,West Bengal,Kolkata,Irrigation,46.46,38.95,82,11,2023-09-02,2024-08-17,2026-07-17,2026-09-15,2027-03-25,2027-11-17,106.44,6.46,Partially paid,100.0,1,Partial possession,825,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01069,Uttar Pradesh,Lucknow,Railway,32.42,21.69,62,7,2019-05-27,2020-09-02,2021-01-24,2024-11-02,2025-01-20,2026-02-20,59.6,4.56,Pending,100.0,3,Partial possession,1823,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01070,Madhya Pradesh,Jabalpur,Renewable Energy,85.96,69.56,145,26,2020-04-13,2021-05-17,2020-08-06,2022-06-21,2024-01-09,2024-05-06,221.31,5.85,Partially paid,99.5,2,Partial possession,664,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01071,Karnataka,Mangaluru,Renewable Energy,11.36,7.93,24,4,2020-05-01,2022-06-07,2022-01-15,2023-08-20,2024-04-14,2026-02-21,28.54,1.55,Partially paid,99.2,0,Partial possession,1532,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01072,Uttar Pradesh,Lucknow,Railway,27.64,18.03,48,10,2021-04-15,2023-04-14,2022-02-08,2024-11-28,2026-07-14,2026-11-19,114.72,3.19,Partially paid,82.2,3,Partial possession,1230,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01073,Madhya Pradesh,Indore,Industrial Corridor,72.88,57.15,131,23,2016-02-27,2016-09-30,2019-09-26,2019-11-01,2020-11-29,2022-05-05,107.81,5.77,Partially paid,100.0,3,Partial possession,1648,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01074,Bihar,Bhagalpur,Irrigation,43.0,35.87,69,9,2025-07-28,2027-04-06,2026-09-09,2026-12-12,2027-09-07,2027-11-15,63.39,7.97,Partially paid,87.2,0,Partial possession,228,28,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01075,Bihar,Bhagalpur,Renewable Energy,45.86,34.79,87,16,2019-07-22,2021-10-13,2023-05-26,2024-11-11,2025-09-19,2026-02-01,55.02,6.03,Partially paid,100.0,0,Partial possession,1513,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01076,Odisha,Bhubaneswar,Renewable Energy,90.74,61.3,160,35,2021-12-27,2023-05-09,2025-06-30,2025-11-20,2027-07-08,2028-02-24,320.59,11.6,Partially paid,100.0,7,Partial possession,1488,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01077,Uttar Pradesh,Agra,Urban Development,19.96,8.66,37,4,2018-11-12,2020-10-02,2022-12-04,2022-03-22,2022-09-23,2024-07-03,83.75,2.95,Pending,100.0,0,Pending,1193,65,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01078,West Bengal,Howrah,Renewable Energy,16.17,11.09,46,9,2024-01-27,2026-02-01,2025-01-19,2025-09-17,2026-09-30,2026-10-17,34.98,5.0,Partially paid,100.0,1,Partial possession,117,21,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01079,Uttar Pradesh,Prayagraj,Railway,53.3,33.76,110,21,2017-01-12,2019-04-17,2020-07-15,2017-10-06,2018-01-01,2018-04-17,54.83,8.07,Pending,100.0,3,Pending,0,14,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01080,West Bengal,Hooghly,Renewable Energy,25.81,19.52,45,10,2018-07-10,2019-11-24,2019-12-16,2019-06-28,2019-09-10,2020-11-04,35.55,3.33,Partially paid,75.7,2,Partial possession,0,13,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01081,Rajasthan,Ajmer,Industrial Corridor,92.04,71.76,161,24,2017-01-07,2018-08-15,2019-06-04,2020-05-05,2021-08-17,2023-07-08,108.5,7.09,Partially paid,100.0,2,Partial possession,1317,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01082,Odisha,Cuttack,Irrigation,43.37,28.77,82,20,2024-07-31,2025-11-26,2027-09-18,2029-04-13,2030-03-29,2031-06-27,129.75,6.58,Pending,71.3,2,Partial possession,1978,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01083,Rajasthan,Jaipur,Irrigation,16.07,7.63,31,6,2020-05-06,2021-08-24,2022-05-14,2021-05-22,2021-10-07,2023-07-14,29.64,1.8,Pending,100.0,0,Pending,394,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01084,Uttar Pradesh,Kanpur Nagar,Renewable Energy,42.03,23.69,73,17,2018-02-16,2020-01-28,2022-02-25,2020-02-10,2021-05-24,2022-08-13,173.19,6.18,Pending,100.0,1,Pending,645,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01085,Odisha,Cuttack,National Highway,12.15,8.04,22,3,2019-09-27,2020-01-28,2022-07-12,2020-05-03,2020-05-31,2020-08-14,17.02,1.1,Pending,84.5,0,Partial possession,0,15,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01086,Rajasthan,Ajmer,National Highway,77.24,64.89,139,28,2016-06-15,2018-07-20,2019-07-01,2019-05-01,2020-07-04,2022-07-14,327.62,12.73,Partially paid,100.0,4,Partial possession,1474,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01087,Maharashtra,Aurangabad,Railway,7.41,4.91,15,4,2024-10-27,2027-01-24,2026-01-19,2031-01-01,2031-02-11,2032-06-12,15.05,1.23,Pending,98.3,0,Partial possession,2112,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01088,Uttar Pradesh,Gorakhpur,National Highway,101.7,73.62,177,25,2023-01-14,2023-03-22,2025-12-09,2028-09-24,2028-11-27,2029-08-15,407.72,11.94,Pending,100.0,4,Partial possession,1870,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01089,Rajasthan,Alwar,Railway,41.3,27.41,78,15,2021-07-04,2023-09-23,2025-08-20,2023-11-05,2024-05-24,2026-06-24,178.06,2.31,Pending,100.0,1,Partial possession,1015,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01090,Maharashtra,Nagpur,Urban Development,25.42,18.15,41,4,2017-08-06,2018-12-30,2019-01-25,2021-10-10,2021-12-20,2023-01-10,113.11,3.39,Partially paid,100.0,0,Partial possession,1326,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01091,Maharashtra,Thane,Railway,64.29,18.79,129,26,2022-12-23,2025-02-06,2024-06-30,2029-07-18,2029-09-04,2030-07-04,242.59,13.66,Pending,98.4,5,Pending,1600,71,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01092,Bihar,Patna,National Highway,49.97,40.24,77,8,2024-01-22,2024-06-10,2026-01-14,2026-07-31,2028-02-03,2029-09-29,58.78,2.86,Partially paid,100.0,1,Partial possession,1545,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01093,Uttar Pradesh,Agra,Renewable Energy,113.34,68.71,211,36,2018-09-25,2019-12-08,2022-01-10,2022-07-26,2023-08-15,2023-09-22,113.9,6.01,Pending,93.7,7,Pending,942,64,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01094,Maharashtra,Nagpur,Urban Development,112.29,91.19,220,33,2017-07-13,2018-01-26,2021-11-04,2020-06-27,2020-10-05,2021-11-29,397.17,5.27,Partially paid,89.0,7,Partial possession,677,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01095,Bihar,Bhagalpur,National Highway,42.62,37.25,75,17,2025-05-12,2026-12-28,2027-05-24,2027-06-28,2027-12-19,2028-11-05,175.55,1.74,Partially paid,97.1,0,Partial possession,91,14,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01096,Rajasthan,Ajmer,Railway,12.53,8.78,21,4,2025-02-25,2026-04-27,2026-07-01,2026-07-19,2027-10-01,2029-06-19,17.72,2.19,Partially paid,94.6,0,Partial possession,454,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01097,Madhya Pradesh,Jabalpur,Industrial Corridor,17.44,16.77,40,9,2025-08-02,2026-01-05,2027-06-06,2028-12-09,2029-04-08,2030-04-29,74.68,3.71,Partially paid,100.0,0,Substantially complete,553,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01098,Uttar Pradesh,Prayagraj,Irrigation,27.89,24.22,59,14,2018-10-08,2021-01-01,2022-10-29,2020-03-07,2021-04-16,2023-06-02,85.28,2.37,Mostly paid,100.0,2,Partial possession,562,49,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01099,Odisha,Cuttack,National Highway,88.39,70.1,148,24,2016-08-20,2016-10-30,2016-12-30,2022-02-16,2023-07-27,2025-05-06,111.27,16.53,Mostly paid,93.9,1,Partial possession,2387,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01100,West Bengal,Bardhaman,Railway,18.98,12.87,32,8,2017-07-13,2017-09-21,2020-12-23,2022-04-10,2023-01-24,2023-09-10,26.91,1.07,Partially paid,100.0,2,Partial possession,1058,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01101,West Bengal,Kolkata,Urban Development,20.64,15.68,35,4,2019-05-16,2020-12-27,2022-03-01,2022-09-16,2023-07-16,2024-04-17,21.55,2.01,Partially paid,100.0,0,Partial possession,704,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01102,Rajasthan,Kota,National Highway,190.25,105.22,307,59,2025-08-25,2027-01-23,2027-01-16,2027-03-15,2027-12-12,2028-12-06,253.01,20.02,Partially paid,90.7,9,Pending,285,42,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01103,Tamil Nadu,Coimbatore,National Highway,27.0,21.33,54,11,2020-10-28,2022-09-28,2023-11-24,2022-11-21,2023-07-13,2024-09-12,94.74,1.49,Partially paid,100.0,0,Partial possession,597,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01104,Tamil Nadu,Salem,Irrigation,15.88,14.86,32,2,2020-03-04,2022-07-25,2023-07-01,2024-02-21,2025-08-15,2025-12-30,25.56,1.75,Partially paid,82.8,0,Substantially complete,1603,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01105,Rajasthan,Jodhpur,Railway,65.15,39.32,103,16,2018-07-09,2019-09-10,2019-12-03,2020-05-18,2021-11-16,2024-01-03,187.51,3.11,Pending,100.0,0,Pending,952,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01106,Maharashtra,Nashik,Industrial Corridor,28.33,18.94,57,11,2023-12-18,2024-07-16,2025-01-19,2029-06-30,2029-09-11,2030-08-11,98.25,5.64,Pending,97.5,2,Partial possession,1495,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01107,Uttar Pradesh,Kanpur Nagar,Urban Development,7.47,6.16,12,2,2019-05-27,2019-12-23,2019-11-15,2022-07-09,2023-07-18,2024-07-03,30.72,0.3,Partially paid,100.0,0,Partial possession,1306,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01108,West Bengal,Howrah,Railway,84.85,51.75,150,31,2023-12-29,2025-12-05,2024-12-23,2024-07-29,2024-12-03,2025-05-24,253.08,3.26,Partially paid,89.7,5,Pending,0,16,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01109,West Bengal,Kolkata,Urban Development,14.2,11.84,23,5,2016-03-21,2018-05-03,2018-05-19,2022-06-13,2023-03-30,2024-03-05,41.29,2.14,Mostly paid,95.4,1,Partial possession,1865,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01110,Maharashtra,Pune,National Highway,31.3,23.86,49,7,2023-04-15,2025-05-01,2027-03-20,2024-03-21,2024-12-17,2026-10-23,130.75,4.81,Partially paid,99.1,3,Partial possession,743,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01111,West Bengal,Bardhaman,Irrigation,27.99,19.76,41,5,2017-12-03,2020-05-17,2020-10-26,2020-01-31,2021-01-08,2021-03-28,52.93,2.85,Partially paid,82.1,1,Partial possession,260,33,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01112,Odisha,Sambalpur,Irrigation,37.72,25.33,83,16,2017-06-24,2018-10-30,2019-10-03,2022-11-27,2023-08-03,2024-08-20,58.61,4.3,Partially paid,100.0,1,Partial possession,1806,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01113,Uttar Pradesh,Gorakhpur,Renewable Energy,3.35,3.12,7,1,2021-01-23,2021-04-12,2023-03-18,2022-11-26,2023-01-30,2023-02-17,13.5,0.31,Partially paid,85.1,0,Substantially complete,102,14,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01114,Karnataka,Mysuru,Industrial Corridor,21.43,7.22,42,5,2023-09-13,2024-11-23,2027-03-24,2028-06-25,2029-02-15,2031-01-16,23.05,1.33,Pending,88.5,1,Pending,1631,69,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01115,West Bengal,Hooghly,Irrigation,92.28,67.1,153,25,2019-06-28,2020-08-31,2022-01-22,2023-05-05,2024-01-04,2025-10-27,138.59,10.47,Pending,100.0,7,Partial possession,1674,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01116,Rajasthan,Jaipur,National Highway,106.21,78.32,191,39,2023-08-17,2024-02-08,2024-10-24,2025-01-14,2025-09-07,2027-10-17,246.58,13.2,Partially paid,86.8,4,Partial possession,441,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01117,Odisha,Cuttack,Industrial Corridor,11.12,4.88,16,3,2023-04-07,2024-02-28,2025-07-16,2027-08-08,2027-10-15,2027-12-28,23.76,1.05,Pending,86.3,2,Pending,842,66,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01118,West Bengal,Kolkata,Railway,75.23,71.39,132,27,2025-07-18,2026-01-08,2028-01-07,2027-04-23,2028-02-04,2028-04-03,256.73,12.91,Mostly paid,92.8,1,Substantially complete,0,2,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01119,Odisha,Bhubaneswar,Irrigation,13.99,9.63,19,4,2024-08-23,2024-10-07,2028-02-28,2030-07-24,2031-02-21,2032-10-11,15.94,0.57,Partially paid,100.0,2,Partial possession,1848,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01120,Bihar,Bhagalpur,Industrial Corridor,20.6,11.48,40,9,2017-09-13,2018-01-05,2019-01-15,2020-07-25,2020-12-14,2022-08-27,52.85,3.48,Pending,91.8,0,Pending,1277,62,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01121,Karnataka,Mysuru,National Highway,21.72,21.38,41,5,2019-05-25,2020-01-25,2021-09-30,2021-07-17,2021-08-09,2023-02-17,82.35,2.47,Mostly paid,87.4,1,Substantially complete,494,44,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01122,Gujarat,Vadodara,Renewable Energy,33.41,28.79,72,12,2024-05-27,2025-10-20,2027-02-03,2027-02-19,2027-10-18,2028-04-05,111.2,3.17,Partially paid,100.0,1,Partial possession,732,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01123,Rajasthan,Kota,Urban Development,81.56,59.29,119,22,2022-02-21,2022-05-13,2025-01-27,2023-12-23,2025-07-17,2027-08-22,255.86,10.49,Partially paid,93.2,3,Partial possession,1149,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01124,Rajasthan,Kota,Urban Development,39.04,30.09,54,11,2024-04-30,2025-11-28,2027-08-07,2026-11-17,2027-04-14,2027-07-01,65.81,2.15,Partially paid,100.0,1,Partial possession,12,10,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01125,Uttar Pradesh,Prayagraj,National Highway,26.41,21.65,46,10,2019-08-13,2019-12-27,2022-06-18,2022-10-27,2022-11-26,2024-02-04,59.59,1.98,Mostly paid,89.4,0,Partial possession,701,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01126,Odisha,Cuttack,National Highway,78.83,52.66,129,26,2024-03-12,2024-11-15,2027-07-10,2030-06-23,2031-02-07,2032-01-10,115.78,15.46,Partially paid,100.0,2,Partial possession,2355,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01127,Maharashtra,Pune,Urban Development,13.43,11.06,22,5,2021-09-22,2022-09-23,2024-06-20,2027-12-11,2028-04-15,2028-08-16,36.03,2.4,Partially paid,100.0,0,Partial possession,1330,51,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01128,Rajasthan,Jaipur,Renewable Energy,27.74,22.4,48,5,2022-09-06,2023-10-11,2026-09-29,2026-10-28,2027-04-17,2028-08-06,82.15,4.31,Pending,100.0,0,Partial possession,1044,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01129,Odisha,Bhubaneswar,Industrial Corridor,81.11,56.69,170,26,2020-01-06,2022-04-24,2023-12-20,2023-06-06,2024-08-18,2026-04-04,254.31,8.77,Partially paid,100.0,4,Partial possession,1550,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01130,Odisha,Bhubaneswar,Urban Development,50.87,39.52,77,16,2019-01-18,2019-10-28,2022-10-17,2022-07-28,2023-11-06,2025-05-20,205.57,5.67,Partially paid,99.7,4,Partial possession,1414,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-01131,Madhya Pradesh,Bhopal,National Highway,18.8,15.86,34,8,2022-01-11,2023-03-21,2022-05-14,2027-03-09,2028-02-04,2028-10-26,19.34,1.11,Partially paid,95.2,1,Partial possession,1364,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
