Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Compensation_Amount_Crore,RR_Amount_Crore,R&R_Progress_Percent,Legal_Disputes_Count,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Land_Acquisition_Ratio,Displacement_Ratio,Total_Compensation_Crore,Sanction_Date_Year,Sanction_Date_Month,3A_Notification_Date_Year,3A_Notification_Date_Month,3D_Notification_Date_Year,3D_Notification_Date_Month,Award_Date_Year,Award_Date_Month,Payment_Date_Year,Payment_Date_Month,Possession_Date_Year,Possession_Date_Month,State_Gujarat,State_Karnataka,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,District_Ahmedabad,District_Ajmer,District_Alwar,District_Aurangabad,District_Bardhaman,District_Bengaluru Urban,District_Bhagalpur,District_Bhopal,District_Bhubaneswar,District_Chennai,District_Coimbatore,District_Cuttack,District_Gaya,District_Gorakhpur,District_Gwalior,District_Hooghly,District_Howrah,District_Indore,District_Jabalpur,District_Jaipur,District_Jodhpur,District_Kanpur Nagar,District_Kolkata,District_Kota,District_Lucknow,District_Madurai,District_Mangaluru,District_Muzaffarpur,District_Mysuru,District_Nagpur,District_Nashik,District_Patna,District_Prayagraj,District_Pune,District_Puri,District_Rajkot,District_Salem,District_Sambalpur,District_Surat,District_Thane,District_Ujjain,District_Vadodara,District_Varanasi,Project_Type_Irrigation,Project_Type_National Highway,Project_Type_Railway,Project_Type_Renewable Energy,Project_Type_Urban Development,Compensation_Status_Partially paid,Compensation_Status_Pending,Possession_Status_Pending,Possession_Status_Substantially complete
49.26,37.21,96,15,200.86,5.26,92.7,0,1665,54,0,0.7553796183516038,0.15625,206.12,2021,11,2023,10,2024,11,2026,1,2027,6,2028,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
22.32,13.02,45,9,33.01,0.99,94.8,1,2089,59,0,0.5833333333333333,0.2,34.0,2022,9,2023,10,2025,9,2029,2,2030,3,2030,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
40.18,32.21,67,14,142.13,7.32,87.2,3,2008,53,0,0.8016426082628173,0.208955223880597,149.45,2025,7,2026,1,2026,1,2030,8,2031,10,2033,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
14.26,10.92,33,7,33.74,3.13,89.1,0,677,54,0,0.7657784011220197,0.21212121212121213,36.870000000000005,2022,12,2024,6,2023,9,2024,5,2025,8,2027,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
28.53,17.04,59,13,64.47,3.75,79.0,4,946,62,1,0.5972660357518401,0.22033898305084745,68.22,2020,12,2022,6,2022,1,2023,2,2024,1,2025,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
48.87,45.37,80,19,45.57,7.68,100.0,2,2151,48,0,0.9283814200941273,0.2375,53.25,2016,2,2017,6,2017,2,2021,9,2022,6,2024,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.84,23.05,60,7,151.81,6.8,100.0,3,556,57,0,0.6615958668197474,0.11666666666666667,158.61,2025,10,2027,8,2027,7,2028,10,2029,4,2030,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
43.83,22.59,78,10,144.65,3.74,100.0,3,950,63,1,0.5154004106776181,0.1282051282051282,148.39000000000001,2020,1,2020,6,2021,1,2023,12,2024,1,2025,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
11.85,10.84,20,5,35.38,0.97,100.0,0,2619,47,0,0.9147679324894515,0.25,36.35,2022,4,2024,5,2025,3,2028,10,2030,3,2031,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16.6,11.13,20,2,28.71,1.37,100.0,0,1045,57,0,0.6704819277108434,0.1,30.080000000000002,2024,9,2024,11,2025,2,2027,5,2028,4,2029,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
16.89,14.14,32,3,54.66,2.9,100.0,0,1080,50,0,0.837181764357608,0.09375,57.559999999999995,2025,8,2026,6,2028,2,2029,6,2030,1,2031,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
22.73,19.06,41,7,97.71,4.89,100.0,0,423,41,0,0.8385393752749669,0.17073170731707318,102.6,2025,7,2026,6,2029,9,2028,4,2028,6,2028,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
116.58,74.4,213,22,163.7,7.73,78.7,8,1737,62,1,0.6381883685023161,0.10328638497652583,171.42999999999998,2023,7,2024,8,2027,10,2029,7,2030,12,2031,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
21.03,19.06,45,9,93.38,2.44,96.6,1,1915,50,0,0.9063242986210175,0.2,95.82,2021,1,2022,3,2022,9,2025,3,2026,5,2028,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
9.55,9.24,21,0,22.74,1.18,90.9,1,650,47,0,0.9675392670157068,0.0,23.919999999999998,2018,4,2019,11,2019,11,2019,5,2019,6,2021,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
51.5,31.79,83,11,227.6,7.68,100.0,1,1299,60,0,0.6172815533980582,0.13253012048192772,235.28,2025,11,2026,8,2026,12,2029,3,2030,10,2032,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
115.2,109.34,193,40,362.34,20.97,100.0,5,343,32,0,0.9491319444444445,0.20725388601036268,383.30999999999995,2017,4,2017,6,2018,9,2019,9,2019,12,2020,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8.49,6.81,4,1,16.97,0.15,100.0,0,0,7,0,0.8021201413427561,0.25,17.119999999999997,2019,2,2021,7,2020,10,2019,12,2020,8,2021,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
215.47,172.41,353,63,470.9,32.25,82.0,11,0,13,0,0.8001577945885738,0.17847025495750707,503.15,2016,8,2018,5,2019,5,2017,8,2017,10,2018,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
45.38,22.48,91,13,85.09,10.1,100.0,5,1711,65,1,0.49537241075363597,0.14285714285714285,95.19,2020,10,2022,10,2022,10,2024,9,2026,4,2028,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
84.26,30.39,145,23,171.78,4.66,88.5,5,2199,71,1,0.3606693567529077,0.15862068965517243,176.44,2021,10,2023,11,2023,11,2027,12,2028,8,2029,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
129.94,113.99,245,43,414.79,20.46,100.0,6,771,53,0,0.8772510389410497,0.17551020408163265,435.25,2019,12,2021,3,2020,3,2021,9,2022,3,2023,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
79.25,72.91,137,31,68.27,5.51,98.3,3,1332,50,0,0.9199999999999999,0.22627737226277372,73.78,2024,1,2026,6,2025,6,2027,12,2028,9,2030,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
26.83,19.49,65,11,117.52,4.17,93.0,1,1347,55,0,0.7264256429370108,0.16923076923076924,121.69,2019,4,2020,8,2023,8,2024,3,2024,5,2025,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
101.26,91.25,194,43,368.95,6.34,100.0,1,1353,48,0,0.9011455658700375,0.22164948453608246,375.28999999999996,2022,9,2024,10,2026,12,2026,1,2027,4,2028,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38.65,17.43,65,12,165.49,5.74,69.8,1,1483,68,1,0.4509702457956016,0.18461538461538463,171.23000000000002,2024,6,2025,3,2025,10,2027,8,2028,7,2030,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
89.16,50.11,168,30,308.04,10.1,100.0,0,756,61,1,0.5620233288470167,0.17857142857142858,318.14000000000004,2019,2,2020,3,2020,5,2019,12,2021,2,2023,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
99.47,89.99,191,35,256.62,14.65,100.0,5,765,49,0,0.90469488287926,0.18324607329842932,271.27,2017,1,2018,3,2021,4,2020,4,2020,8,2020,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
